SV	MA_1_R_1_1_1	MA_1_R_1_2_2	MA_1_R_1_3_3	MA_1_R_1_4_4	MA_1_R_1_5_5	MA_1_R_1_6_6	MA_1_R_1_8_7	MA_2_R_2_1_8	MA_2_R_2_2_9	MA_2_R_2_3_10	MA_2_R_2_4_11	MA_2_R_2_5_12	MA_2_R_2_6_13	MA_2_R_2_7_14	MA_2_R_2_8_15	MA_3_R_3_1_16	MA_3_R_3_2_17	MA_3_R_3_3_18	MA_3_R_3_4_19	MA_3_R_3_5_20	MA_3_R_3_6_21	MA_3_R_3_7_22	MA_3_R_3_8_23	MA_3_R_3_9_24	MA_4_R_4_1_25	MA_4_R_4_4_28	MA_4_R_4_6_30	MA_4_R_4_8_32	MA_4_R_4_9_33	MA_5_R_5_1_34	MA_5_R_5_2_35	MA_5_R_5_3_36	MA_5_R_5_4_37	MA_5_R_5_6_39	MA_5_R_5_7_40	MA_5_R_5_8_41	MA_6_R_6_1_42	MA_6_R_6_2_43	MA_6_R_6_3_44	MA_6_R_6_4_45	MA_6_R_6_5_46	MA_6_R_6_6_47	MA_6_R_6_7_48	MA_6_R_6_8_49	MW_1_R_1_3_52	MW_1_R_1_5_54	MW_1_R_1_6_55	MW_1_R_1_7_56	MW_1_R_1_8_57	MW_2_R_2_1_58	MW_2_R_2_2_59	MW_2_R_2_3_60	MW_2_R_2_4_61	MW_2_R_2_5_62	MW_2_R_2_6_63	MW_2_R_2_7_64	MW_2_R_2_8_65	MW_3_R_3_1_66	MW_3_R_3_2_67	MW_3_R_3_3_68	MW_3_R_3_4_69	MW_3_R_3_5_70	MW_3_R_3_6_71	MW_3_R_3_7_72	MW_3_R_3_8_73	MW_4_R_4_1_74	MW_4_R_4_2_75	MW_4_R_4_3_76	MW_4_R_4_4_77	MW_4_R_4_5_78	MW_4_R_4_6_79	MW_4_R_4_7_80	MW_4_R_4_8_81	MW_5_R_5_1_82	MW_5_R_5_2_83	MW_5_R_5_3_84	MW_5_R_5_4_85	MW_5_R_5_5_86	MW_5_R_5_6_87	MW_5_R_5_7_88	MW_5_R_5_8_89	MW_6_R_6_1_90	MW_6_R_6_2_91	MW_6_R_6_3_92	MW_6_R_6_4_93	MW_6_R_6_5_94	MW_6_R_6_6_95	MW_6_R_6_7_96	MW_6_R_6_8_97
DENOVO850	0	1	3	0	0	0	1	2	1	0	2	0	0	1	1	2	3	0	0	0	0	0	0	4	1	1	1	0	0	2	2	2	0	2	0	0	4	5	0	1	1	0	0	0	0	1	2	0	1	0	0	0	1	1	1	0	1	1	0	2	0	0	4	1	0	0	0	0	0	1	0	4	0	0	0	2	1	0	0	0	0	0	2	1	0	4	1	0	1
DENOVO1835	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	2	1	1	0	1	0	2	1	1	2	1	0	1	0	0	1	1	1	0	0	1	0	0
DENOVO3938	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DENOVO4259	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DENOVO1828	0	0	0	0	1	1	0	0	0	2	0	1	1	0	0	0	1	4	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	2	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	3	1	1	1	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
DENOVO4206	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DENOVO4104	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DENOVO3008	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	3	2	1	0	1	0	1	1	2	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3
DENOVO2298	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0
DENOVO714	3	6	6	3	2	7	6	2	4	4	0	2	0	6	5	0	1	0	0	0	1	1	1	0	1	0	3	0	1	0	0	2	2	3	0	0	0	1	3	4	4	0	4	2	0	2	4	0	5	1	1	3	2	2	2	4	1	3	1	0	0	0	1	0	0	2	0	2	0	1	0	2	2	0	0	0	0	0	1	0	0	0	0	6	2	3	2	0	0
DENOVO534	3	6	3	2	4	1	7	0	4	1	1	2	2	1	4	1	0	1	1	4	0	0	0	0	2	3	1	0	0	4	1	9	1	2	2	3	12	15	1	10	1	1	0	4	7	4	0	1	0	2	0	0	3	1	0	1	2	7	1	3	0	3	3	1	0	0	3	1	0	2	1	3	2	2	2	0	0	2	1	2	1	0	1	3	1	1	0	1	0
DENOVO4584	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3743	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0
DENOVO4869	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DENOVO4973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO4716	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DENOVO2709	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
DENOVO3338	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
DENOVO1167	2	1	0	0	0	0	0	2	3	3	3	1	1	2	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	4	2	1	1	1	1	1	0	2	1	2	1	1	3	0	0	3	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	1	1	0	1	0	2	1	1	0	1	0	0	1	1	2	1	0	2	0
DENOVO4124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DENOVO3046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	2	1	0	2	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
DENOVO976	0	2	0	0	3	1	0	2	2	0	1	1	2	1	2	3	0	0	2	1	1	2	0	0	1	1	1	1	2	3	0	1	0	0	1	0	4	2	1	3	1	1	2	2	2	0	1	2	1	0	0	0	0	0	0	0	1	0	0	3	1	2	3	3	0	0	0	1	1	1	0	3	1	1	0	2	1	2	6	1	2	1	1	1	2	4	0	1	2
DENOVO4920	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
DENOVO1578	0	3	1	0	0	0	0	0	0	0	0	1	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	2	1	0	1	0	0	0	0	1	1	0	2	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	2	0	0	0
DENOVO2444	1	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	1	2	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
DENOVO2404	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	3	1	0	1	1	0	0	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	2	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
DENOVO4409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1
DENOVO3043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DENOVO2418	0	0	6	0	2	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2
DENOVO1032	5	1	3	2	2	2	4	2	2	1	0	2	1	2	1	1	1	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	1	2	2	4	1	3	0	1	1	4	0	1	3	0	0	1	2	0	1	0	2	0	2	2	0	0	0	0	0	1	0	2	1	1	0	1	1	0	0	0	2	1	0	2	2	0	1	0	1	0	0	1	2	1	2	0	2
DENOVO611	1	6	4	2	6	0	2	3	10	5	0	2	2	0	3	5	0	0	1	1	1	1	1	1	9	3	1	0	1	0	0	0	2	0	1	0	2	8	0	1	3	0	0	2	5	0	6	4	2	2	1	0	0	0	0	2	0	0	3	2	1	2	2	2	2	0	5	2	0	2	4	1	4	0	0	3	0	1	0	0	3	0	0	2	5	1	1	1	0
DENOVO692	1	3	5	3	3	1	3	0	0	3	2	2	0	2	2	1	0	0	2	1	1	1	1	0	1	2	3	0	2	4	2	3	0	1	3	2	3	5	2	1	1	0	3	1	8	0	5	4	2	0	5	0	2	1	0	0	1	4	1	2	1	2	2	0	3	2	7	1	0	4	1	2	1	1	2	3	0	2	2	1	1	0	3	5	4	4	2	4	1
DENOVO4844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	1	0	0	0	2
DENOVO2121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	2	1	1	0	2	0	1	0	2	0	0	0	0	0	0	2	1	0	0	3	0	1	0	1	0	1	1	2	0	0	2	2	0	0	2	2	4	1	2	1	3
DENOVO1001	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	2	2	1	0	3	2	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	6	0	3	2	2	2	3	2	10	5	2	3	4	0	2	2	1	2	1	0	0	2	0	0	0	1	2	0	0	1	1	2	1	0	0	0	1	0	0	0	1	1	0	1	0
DENOVO1027	0	0	4	0	1	1	1	0	0	1	3	1	1	1	0	1	3	0	1	3	0	6	0	0	1	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2	6	0	4	0	3	0	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	2	2	6	1	0	0
DENOVO829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	21	2	16	20	3	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
DENOVO863	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	2	0	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	2	29	3	3	0	0	2	1	9	0	0	10	4	0	0	3	0	0	0	0	4	0	0	2	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	6	0	0	1	3	2
DENOVO510	2	7	3	2	1	2	2	8	0	3	1	5	4	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	18	19	0	0	4	2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	6	1	1	3	0	0	0	0	0	0	2	2	0	0	0	1	0	0	5	0	29	1	0	0	4	0	28	0	0	1	5	2	4	0	0	1
DENOVO3413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0
DENOVO2117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	5	0	1	1	2	0	2	4	0	0	1	0	0	0	0	0	0	2	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
DENOVO734	0	3	3	3	4	9	2	0	0	3	0	0	0	2	0	0	3	4	1	1	0	0	0	3	4	2	0	0	5	4	0	0	0	0	1	1	1	0	3	0	2	0	5	0	2	1	2	0	5	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	1	0	1	0	1
DENOVO4572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1473	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	1	1	0	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	0	0	2	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	2	4	1	0	0	1	1	0	0	1	0	1	0	3	0	0	0	4	1	0	0	1	0	1	3	0	0
DENOVO4902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	1	0	0
DENOVO4388	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DENOVO771	1	3	1	6	1	1	0	4	0	5	1	0	2	1	6	2	2	0	0	0	2	3	2	0	4	1	3	0	2	1	1	0	0	0	0	0	0	0	4	1	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	0	1	0	1	0	0	1	0	0	0	2	0	1	4	0	1	1	0	5	3	0	9	3	0	4
DENOVO650	3	2	0	0	1	1	1	1	0	5	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	5	0	5	0	0	0	4	0	0	4	0	8	4	0	2	6	0	0	1	4	5	0	0	4	1	0	7	1	0	1	0	1	0	1	0	3	4	4	1	2	0	1	2	0	1	4	3	1	0	2	4	1	0	1	1	1	0	1	0	0	0	1	0	0
DENOVO1751	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	1	0	0
DENOVO1984	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	3	0	0	2	3	0	0	0	0	1	0	0	0	0	2	0	2	0	3	4	0	0	0	0	0	0	0	4	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DENOVO4177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
DENOVO3568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	2	2	1	2
DENOVO1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	2	0	2	3	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	2	0	0	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	4	2	1	1	1
DENOVO1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	4	0	4	0	1	0	0	2	2	1	1	1	3	0	0	0	0	6	0	5	0	0	0	1	0	1	0	6	7	6	5	1	6	6	3
DENOVO507	2	0	2	4	2	0	1	6	0	4	5	5	0	4	0	0	2	2	2	1	4	3	1	1	6	2	2	1	0	2	5	6	6	7	1	2	6	3	2	4	4	2	3	0	0	2	0	2	4	3	4	5	1	0	0	0	0	0	0	0	1	0	5	3	1	0	0	0	0	0	0	0	0	4	0	5	0	2	2	1	0	0	0	1	2	2	0	1	0
DENOVO3129	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0
DENOVO3966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
DENOVO1429	1	0	0	0	1	0	3	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0	1	0	3	3	0	2	0	0	0	1	0	2	0	0	1	1	0	2	0	2	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	2	3	0	1	0	0	1	1	3	0	0	0	0	1	2	0	1	0	0	0	2	1	1	0
DENOVO1491	0	1	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	2	4	0	0	0	0	0	1	0	0	1	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0	4	0	0	0	2	0	1
DENOVO1154	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	2	0	0	0	0	1	1	1	1	0	0	0	7	0	0	0	3	0	1	0	1	0	0	1	0	0	1	4	1	1	5	5	0	3	0	0	0	0	0	0	1	1	2	0	0	2	0	1	0	0	0	5	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0
DENOVO143	22	0	5	0	2	2	2	5	0	0	6	11	10	10	8	4	0	2	5	0	0	5	10	2	0	0	0	0	1	8	0	0	0	1	1	1	0	0	1	12	0	0	0	15	0	12	1	0	7	0	0	10	0	1	11	0	0	0	11	1	4	0	14	19	26	7	11	9	1	0	8	0	4	19	22	28	88	0	29	24	22	1	26	0	2	4	14	0	0
DENOVO1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	4	12	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	13	0	0	0	0
DENOVO4341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	10	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
DENOVO741	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	88	2	10	35	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
DENOVO560	3	24	0	36	0	0	0	5	0	9	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	2	1	0	1	0	0	24	25	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
DENOVO685	0	0	2	0	1	2	0	0	30	0	5	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	8	0	1	0	0	4	0	8	0	2	2	0	2	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	3	0	0	3	0	0	0	0	0	7	0	0	0	0	0	1	0	1	0	0	1	4	1	0	1	0	0
DENOVO531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1508	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	3	0	0	0	0	2	3	2	0	0	6	0	1	1	0	1	0	0	0	0	0	0	0	0	0	5	3	4	1	1	3	6	1	0	0	1	0	0	0	0	0
